DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 2 - Battery (%)
2015-09-04 21:00:00;0.0007692307692307692;;;2015-09-04 21:00:00;15.256153846153847;2015-09-04 21:00:00;76.02000000000001;2015-09-04 21:00:00;87.38461538461539
2015-09-04 22:00:00;0.0007142857142857143;;;2015-09-04 22:00:00;14.972857142857142;2015-09-04 22:00:00;75.99428571428571;2015-09-04 22:00:00;88.42857142857143
2015-09-04 23:00:00;0.0014285714285714286;;;2015-09-04 23:00:00;13.819285714285712;2015-09-04 23:00:00;78.86642857142856;2015-09-04 23:00:00;88.28571428571429
2015-09-05 00:00:00;0.0007142857142857143;;;2015-09-05 00:00:00;14.120714285714286;2015-09-05 00:00:00;79.2007142857143;2015-09-05 00:00:00;88.78571428571429
2015-09-05 01:00:00;0;;;2015-09-05 01:00:00;14.189285714285717;2015-09-05 01:00:00;78.81642857142857;2015-09-05 01:00:00;90.07142857142857
2015-09-05 02:00:00;0;;;2015-09-05 02:00:00;13.428571428571429;2015-09-05 02:00:00;78.74285714285715;2015-09-05 02:00:00;89.71428571428571
2015-09-05 03:00:00;0.002142857142857143;;;2015-09-05 03:00:00;12.645;2015-09-05 03:00:00;79.05214285714285;2015-09-05 03:00:00;92
2015-09-05 04:00:00;0.0015384615384615385;;;2015-09-05 04:00:00;13.666153846153849;2015-09-05 04:00:00;79.60615384615386;2015-09-05 04:00:00;91
2015-09-05 05:00:00;0.004285714285714286;;;2015-09-05 05:00:00;13.843571428571424;2015-09-05 05:00:00;80.80000000000003;2015-09-05 05:00:00;90.5
2015-09-05 06:00:00;0.0064285714285714285;;;2015-09-05 06:00:00;13.407142857142858;2015-09-05 06:00:00;84.67642857142856;2015-09-05 06:00:00;89.57142857142857
2015-09-05 07:00:00;0.0014285714285714286;;;2015-09-05 07:00:00;11.768571428571429;2015-09-05 07:00:00;86.22285714285714;2015-09-05 07:00:00;88.14285714285714
2015-09-05 08:00:00;0;;;2015-09-05 08:00:00;13.336428571428572;2015-09-05 08:00:00;83.77142857142857;2015-09-05 08:00:00;87.35714285714286
2015-09-05 09:00:00;0;;;2015-09-05 09:00:00;13.312142857142856;2015-09-05 09:00:00;79.41142857142859;2015-09-05 09:00:00;87.42857142857143
2015-09-05 10:00:00;0;;;2015-09-05 10:00:00;13.319230769230773;2015-09-05 10:00:00;84.69;2015-09-05 10:00:00;85.53846153846153
2015-09-05 11:00:00;0.007857142857142858;;;2015-09-05 11:00:00;13.382142857142856;2015-09-05 11:00:00;76.77214285714285;2015-09-05 11:00:00;85.57142857142857
2015-09-05 12:00:00;0;;;2015-09-05 12:00:00;16.58571428571429;2015-09-05 12:00:00;61.026428571428575;2015-09-05 12:00:00;84.64285714285714
2015-09-05 13:00:00;0;;;2015-09-05 13:00:00;16.700714285714284;2015-09-05 13:00:00;62.83642857142858;2015-09-05 13:00:00;85
2015-09-05 14:00:00;0;;;2015-09-05 14:00:00;17.162142857142857;2015-09-05 14:00:00;60.05928571428571;2015-09-05 14:00:00;83.35714285714286
2015-09-05 15:00:00;0;;;2015-09-05 15:00:00;12.391428571428573;2015-09-05 15:00:00;71.78142857142856;2015-09-05 15:00:00;83.14285714285714
2015-09-05 16:00:00;0.004285714285714286;;;2015-09-05 16:00:00;10.940714285714288;2015-09-05 16:00:00;79.48428571428572;2015-09-05 16:00:00;81.78571428571429
2015-09-05 17:00:00;0;;;2015-09-05 17:00:00;12.105384615384615;2015-09-05 17:00:00;80.83615384615385;2015-09-05 17:00:00;80.92307692307692
2015-09-05 18:00:00;0;;;2015-09-05 18:00:00;11.907857142857141;2015-09-05 18:00:00;82.3107142857143;2015-09-05 18:00:00;81.21428571428571
2015-09-05 19:00:00;0.0007142857142857143;;;2015-09-05 19:00:00;12.115714285714287;2015-09-05 19:00:00;83.28785714285713;2015-09-05 19:00:00;84.28571428571429
2015-09-05 20:00:00;0;;;2015-09-05 20:00:00;11.516428571428571;2015-09-05 20:00:00;86.14785714285713;2015-09-05 20:00:00;85.92857142857143
2015-09-05 21:00:00;0;;;2015-09-05 21:00:00;11.031428571428572;2015-09-05 21:00:00;86.53357142857143;2015-09-05 21:00:00;87.14285714285714
2015-09-05 22:00:00;0.0064285714285714285;;;2015-09-05 22:00:00;11.63142857142857;2015-09-05 22:00:00;88.52928571428573;2015-09-05 22:00:00;88.28571428571429
2015-09-05 23:00:00;0;;;2015-09-05 23:00:00;10.157142857142857;2015-09-05 23:00:00;88.59214285714286;2015-09-05 23:00:00;88.64285714285714
2015-09-06 00:00:00;0;;;2015-09-06 00:00:00;11.31;2015-09-06 00:00:00;88.74615384615385;2015-09-06 00:00:00;89.6923076923077
2015-09-06 01:00:00;0;;;2015-09-06 01:00:00;12.576428571428574;2015-09-06 01:00:00;89.42214285714286;2015-09-06 01:00:00;90.71428571428571
2015-09-06 02:00:00;0;;;2015-09-06 02:00:00;11.562142857142858;2015-09-06 02:00:00;90.26285714285714;2015-09-06 02:00:00;90.14285714285714
2015-09-06 03:00:00;0;;;2015-09-06 03:00:00;12.139285714285714;2015-09-06 03:00:00;90.39857142857143;2015-09-06 03:00:00;90.28571428571429
2015-09-06 04:00:00;0;;;2015-09-06 04:00:00;11.7;2015-09-06 04:00:00;88.98714285714286;2015-09-06 04:00:00;91.64285714285714
2015-09-06 05:00:00;0;;;2015-09-06 05:00:00;11.007857142857143;2015-09-06 05:00:00;87.50214285714286;2015-09-06 05:00:00;89.14285714285714
