DateTime;Sensor 1 - NO₂ (ppm);DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 3 - NO₂ (ppm);DateTime;Sensor 1 - CO (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 3 - CO (ppm);DateTime;Sensor 1 - Temperature (°C);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 3 - Temperature (°C);DateTime;Sensor 1 - Humidity (%);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 3 - Humidity (%);DateTime;Sensor 1 - Battery (%);DateTime;Sensor 2 - Battery (%);DateTime;Sensor 3 - Battery (%)
2015-05-01 22:00:00;0.02214285714285714;2015-05-01 22:00:00;0;2015-05-01 22:00:00;0;2015-05-08 01:00:00;2.25;2015-05-08 01:00:00;0.59;2015-05-08 01:00:00;0.87;2015-05-01 22:00:00;34.78857142857142;2015-05-01 22:00:00;6.491428571428571;2015-05-01 22:00:00;7.552142857142857;2015-05-01 22:00:00;-25.800000000000004;2015-05-01 22:00:00;81.28357142857143;2015-05-01 22:00:00;64.12571428571428;2015-05-01 22:00:00;97;2015-05-01 22:00:00;84.42857142857143;2015-05-01 22:00:00;92.28571428571429
2015-05-01 23:00:00;0.020714285714285716;2015-05-01 23:00:00;0.0064285714285714285;2015-05-01 23:00:00;0;2015-05-08 09:00:00;2.29;2015-05-08 09:00:00;0.89;2015-05-08 09:00:00;1.19;2015-05-01 23:00:00;33.475;2015-05-01 23:00:00;4.534285714285714;2015-05-01 23:00:00;5.502142857142857;2015-05-01 23:00:00;-25.800000000000008;2015-05-01 23:00:00;82.46000000000001;2015-05-01 23:00:00;65.30285714285715;2015-05-01 23:00:00;95.14285714285714;2015-05-01 23:00:00;85.92857142857143;2015-05-01 23:00:00;92.5
2015-05-02 00:00:00;0.019285714285714288;2015-05-02 00:00:00;0;2015-05-02 00:00:00;0;2015-05-08 17:00:00;2.29;2015-05-08 17:00:00;0.8;2015-05-08 17:00:00;1.19;2015-05-02 00:00:00;33.45214285714286;2015-05-02 00:00:00;6.032857142857142;2015-05-02 00:00:00;7.990714285714286;2015-05-02 00:00:00;-25.750714285714288;2015-05-02 00:00:00;84.35428571428572;2015-05-02 00:00:00;66.94785714285715;2015-05-02 00:00:00;95.28571428571429;2015-05-02 00:00:00;87;2015-05-02 00:00:00;91.35714285714286
2015-05-02 01:00:00;0.016428571428571428;2015-05-02 01:00:00;0;2015-05-02 01:00:00;0.0014285714285714286;2015-05-09 01:00:00;2.27;2015-05-09 01:00:00;0.66;2015-05-09 01:00:00;0.91;2015-05-02 01:00:00;15.892857142857142;2015-05-02 01:00:00;4.694285714285714;2015-05-02 01:00:00;6.701428571428572;2015-05-02 01:00:00;-25.8;2015-05-02 01:00:00;85.605;2015-05-02 01:00:00;67.915;2015-05-02 01:00:00;95.92857142857143;2015-05-02 01:00:00;86.14285714285714;2015-05-02 01:00:00;91.92857142857143
2015-05-02 02:00:00;0.019285714285714288;2015-05-02 02:00:00;0.003076923076923077;2015-05-02 02:00:00;0;2015-05-09 09:00:00;2.19;2015-05-09 09:00:00;0.78;2015-05-09 09:00:00;1.09;2015-05-02 02:00:00;30.202142857142864;2015-05-02 02:00:00;3.8907692307692305;2015-05-02 02:00:00;5.477142857142857;2015-05-02 02:00:00;-25.800000000000004;2015-05-02 02:00:00;85.50384615384615;2015-05-02 02:00:00;67.92642857142857;2015-05-02 02:00:00;95.85714285714286;2015-05-02 02:00:00;89.07692307692308;2015-05-02 02:00:00;92.28571428571429
2015-05-02 03:00:00;0.02;2015-05-02 03:00:00;0;2015-05-02 03:00:00;0;2015-05-09 17:00:00;2.21;2015-05-09 17:00:00;0.74;2015-05-09 17:00:00;1.05;2015-05-02 03:00:00;28.654615384615383;2015-05-02 03:00:00;4.718571428571429;2015-05-02 03:00:00;5.131538461538461;2015-05-02 03:00:00;-25.720000000000006;2015-05-02 03:00:00;87.45142857142856;2015-05-02 03:00:00;69.57692307692308;2015-05-02 03:00:00;94.76923076923077;2015-05-02 03:00:00;89.57142857142857;2015-05-02 03:00:00;91.53846153846153
2015-05-02 04:00:00;0.017857142857142856;2015-05-02 04:00:00;0;2015-05-02 04:00:00;0;2015-05-10 01:00:00;2.16;2015-05-10 01:00:00;0.62;2015-05-10 01:00:00;0.9;2015-05-02 04:00:00;26.791428571428575;2015-05-02 04:00:00;4.488571428571428;2015-05-02 04:00:00;4.763571428571429;2015-05-02 04:00:00;-25.800000000000004;2015-05-02 04:00:00;87.76214285714286;2015-05-02 04:00:00;69.94857142857144;2015-05-02 04:00:00;95.07142857142857;2015-05-02 04:00:00;88.78571428571429;2015-05-02 04:00:00;91.85714285714286
2015-05-02 05:00:00;0.02;2015-05-02 05:00:00;0.005714285714285714;2015-05-02 05:00:00;0.0007142857142857143;2015-05-10 09:00:00;2.16;2015-05-10 09:00:00;0.78;2015-05-10 09:00:00;1.12;2015-05-02 05:00:00;33.082142857142856;2015-05-02 05:00:00;5.7321428571428585;2015-05-02 05:00:00;6.309285714285714;2015-05-02 05:00:00;-25.800000000000004;2015-05-02 05:00:00;87.91071428571429;2015-05-02 05:00:00;69.6242857142857;2015-05-02 05:00:00;96.21428571428571;2015-05-02 05:00:00;86.5;2015-05-02 05:00:00;91.28571428571429
2015-05-02 06:00:00;0.02;2015-05-02 06:00:00;0.002857142857142857;2015-05-02 06:00:00;0;2015-05-10 17:00:00;2.14;2015-05-10 17:00:00;0.76;2015-05-10 17:00:00;1.09;2015-05-02 06:00:00;33.75142857142858;2015-05-02 06:00:00;4.557142857142857;2015-05-02 06:00:00;8.313571428571427;2015-05-02 06:00:00;-25.800000000000008;2015-05-02 06:00:00;85.84;2015-05-02 06:00:00;67.15857142857143;2015-05-02 06:00:00;95.92857142857143;2015-05-02 06:00:00;87.14285714285714;2015-05-02 06:00:00;92.07142857142857
2015-05-02 07:00:00;0.022857142857142857;2015-05-02 07:00:00;0;2015-05-02 07:00:00;0.0007142857142857143;2015-05-11 01:00:00;2.19;2015-05-11 01:00:00;0.67;2015-05-11 01:00:00;1;2015-05-02 07:00:00;30.869999999999997;2015-05-02 07:00:00;8.243571428571428;2015-05-02 07:00:00;10.271428571428572;2015-05-02 07:00:00;-25.8;2015-05-02 07:00:00;78.06214285714286;2015-05-02 07:00:00;53.99142857142857;2015-05-02 07:00:00;96.57142857142857;2015-05-02 07:00:00;87.14285714285714;2015-05-02 07:00:00;93.07142857142857
