"","times","variable","value","sensor"
"132",2015-11-10 09:29:54,"temp",21.4211674053809,"WaterTag"
"133",2015-11-10 09:32:08,"temp",21.4211674053809,"WaterTag"
"134",2015-11-10 09:34:19,"temp",21.4211674053809,"WaterTag"
"135",2015-11-10 09:34:21,"temp",21.4211674053809,"WaterTag"
"136",2015-11-10 09:35:41,"temp",21.4211674053809,"WaterTag"
"137",2015-11-10 09:37:55,"temp",21.4211674053809,"WaterTag"
"138",2015-11-10 09:40:08,"temp",21.4211674053809,"WaterTag"
"139",2015-11-10 09:42:20,"temp",21.4211674053809,"WaterTag"
"140",2015-11-10 09:44:35,"temp",21.4211674053809,"WaterTag"
"141",2015-11-10 09:46:49,"temp",21.4211674053809,"WaterTag"
"142",2015-11-10 09:49:03,"temp",21.4211674053809,"WaterTag"
"143",2015-11-10 09:51:14,"temp",21.4211674053809,"WaterTag"
"144",2015-11-10 09:53:29,"temp",21.4211674053809,"WaterTag"
"145",2015-11-10 09:55:44,"temp",21.4211674053809,"WaterTag"
"146",2015-11-10 09:57:58,"temp",21.4211674053809,"WaterTag"
"147",2015-11-10 10:00:12,"temp",21.4211674053809,"WaterTag"
"148",2015-11-10 10:02:25,"temp",21.4211674053809,"WaterTag"
"149",2015-11-10 10:04:40,"temp",21.4211674053809,"WaterTag"
"150",2015-11-10 10:06:45,"temp",21.4211674053809,"WaterTag"
"151",2015-11-10 10:08:52,"temp",21.4211674053809,"WaterTag"
"152",2015-11-10 10:11:11,"temp",21.4211674053809,"WaterTag"
"153",2015-11-10 10:12:56,"temp",21.4211674053809,"WaterTag"
"154",2015-11-10 10:15:11,"temp",21.4211674053809,"WaterTag"
"155",2015-11-10 10:17:19,"temp",21.4211674053809,"WaterTag"
"156",2015-11-10 10:19:30,"temp",22.2106758463643,"WaterTag"
"157",2015-11-10 10:21:44,"temp",22.2106758463643,"WaterTag"
"158",2015-11-10 10:23:52,"temp",22.2106758463643,"WaterTag"
"159",2015-11-10 10:26:07,"temp",22.2106758463643,"WaterTag"
"160",2015-11-10 10:28:18,"temp",22.2106758463643,"WaterTag"
"161",2015-11-10 10:30:33,"temp",22.2106758463643,"WaterTag"
"162",2015-11-10 10:32:39,"temp",22.2106758463643,"WaterTag"
"163",2015-11-10 10:34:52,"temp",22.2106758463643,"WaterTag"
"164",2015-11-10 10:37:07,"temp",22.2106758463643,"WaterTag"
"165",2015-11-10 10:39:19,"temp",22.2106758463643,"WaterTag"
"166",2015-11-10 10:41:33,"temp",22.2106758463643,"WaterTag"
"167",2015-11-10 10:43:48,"temp",22.2106758463643,"WaterTag"
"168",2015-11-10 10:46:00,"temp",22.2106758463643,"WaterTag"
"169",2015-11-10 10:48:15,"temp",22.2106758463643,"WaterTag"
"170",2015-11-10 10:50:29,"temp",22.2106758463643,"WaterTag"
"171",2015-11-10 10:52:41,"temp",22.2106758463643,"WaterTag"
"172",2015-11-10 10:54:49,"temp",22.2106758463643,"WaterTag"
"173",2015-11-10 10:57:00,"temp",22.2106758463643,"WaterTag"
"174",2015-11-10 10:59:13,"temp",22.2106758463643,"WaterTag"
"175",2015-11-10 11:01:25,"temp",22.2106758463643,"WaterTag"
"176",2015-11-10 11:03:36,"temp",23,"WaterTag"
"177",2015-11-10 11:05:48,"temp",22.2106758463643,"WaterTag"
"178",2015-11-10 11:08:02,"temp",23,"WaterTag"
