DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 2 - Battery (%)
2015-10-05 14:00:00;0;;;2015-10-05 14:00:00;15.272142857142857;2015-10-05 14:00:00;72.22642857142857;2015-10-05 14:00:00;86.28571428571429
2015-10-05 15:00:00;0.0035714285714285718;;;2015-10-05 15:00:00;12.690714285714288;2015-10-05 15:00:00;77.30642857142858;2015-10-05 15:00:00;84.92857142857143
2015-10-05 16:00:00;0.0014285714285714286;;;2015-10-05 16:00:00;10.685714285714287;2015-10-05 16:00:00;81.42999999999999;2015-10-05 16:00:00;83.5
2015-10-05 17:00:00;0.0064285714285714285;;;2015-10-05 17:00:00;10.777857142857144;2015-10-05 17:00:00;82.91857142857144;2015-10-05 17:00:00;82.92857142857143
2015-10-05 18:00:00;0.019999999999999997;;;2015-10-05 18:00:00;11.86142857142857;2015-10-05 18:00:00;84.63857142857144;2015-10-05 18:00:00;86.92857142857143
2015-10-05 19:00:00;0.024615384615384615;;;2015-10-05 19:00:00;10.988461538461538;2015-10-05 19:00:00;84.82307692307693;2015-10-05 19:00:00;87.15384615384616
2015-10-05 20:00:00;0.020714285714285716;;;2015-10-05 20:00:00;10.134285714285712;2015-10-05 20:00:00;84.98357142857144;2015-10-05 20:00:00;87.78571428571429
2015-10-05 21:00:00;0.01;;;2015-10-05 21:00:00;11.239285714285716;2015-10-05 21:00:00;84.66357142857143;2015-10-05 21:00:00;89.92857142857143
2015-10-05 22:00:00;0.0064285714285714285;;;2015-10-05 22:00:00;12.069285714285714;2015-10-05 22:00:00;84.00785714285715;2015-10-05 22:00:00;90.07142857142857
2015-10-05 23:00:00;0;;;2015-10-05 23:00:00;12.27785714285714;2015-10-05 23:00:00;84.5642857142857;2015-10-05 23:00:00;91.07142857142857
2015-10-06 00:00:00;0;;;2015-10-06 00:00:00;11.355714285714287;2015-10-06 00:00:00;85.64142857142858;2015-10-06 00:00:00;90.5
2015-10-06 01:00:00;0.005;;;2015-10-06 01:00:00;13.452142857142857;2015-10-06 01:00:00;84.81142857142858;2015-10-06 01:00:00;91.71428571428571
