"","gateway.serial","gateway.name","sensor.serial","sensor.name","data.source.id","data.source.type","date","value","data.type","sensor","times"
"1459","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T05:56:54+0100",21.6,"temp","C",2015-11-10 04:56:54
"1460","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T05:57:54+0100",21.6,"temp","C",2015-11-10 04:57:54
"1461","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T05:58:54+0100",21.6,"temp","C",2015-11-10 04:58:54
"1462","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T05:59:54+0100",21.6,"temp","C",2015-11-10 04:59:54
"1463","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:00:54+0100",21.6,"temp","C",2015-11-10 05:00:54
"1464","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:01:55+0100",21.5,"temp","C",2015-11-10 05:01:55
"1465","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:02:55+0100",21.5,"temp","C",2015-11-10 05:02:55
"1466","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:03:54+0100",21.6,"temp","C",2015-11-10 05:03:54
"1467","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:04:55+0100",21.6,"temp","C",2015-11-10 05:04:55
"1468","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:05:55+0100",21.6,"temp","C",2015-11-10 05:05:55
"1469","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:06:54+0100",21.6,"temp","C",2015-11-10 05:06:54
"1470","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:07:55+0100",21.6,"temp","C",2015-11-10 05:07:55
"1471","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:08:56+0100",21.5,"temp","C",2015-11-10 05:08:56
"1472","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:09:55+0100",21.6,"temp","C",2015-11-10 05:09:55
"1473","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:10:55+0100",21.6,"temp","C",2015-11-10 05:10:55
"1474","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:11:55+0100",21.6,"temp","C",2015-11-10 05:11:55
"1475","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:12:56+0100",21.6,"temp","C",2015-11-10 05:12:56
"1476","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:13:56+0100",21.6,"temp","C",2015-11-10 05:13:56
"1477","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:14:55+0100",21.6,"temp","C",2015-11-10 05:14:55
"1478","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:15:56+0100",21.5,"temp","C",2015-11-10 05:15:56
"1479","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:16:57+0100",21.6,"temp","C",2015-11-10 05:16:57
"1480","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:17:57+0100",21.6,"temp","C",2015-11-10 05:17:57
"1481","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:18:57+0100",21.6,"temp","C",2015-11-10 05:18:57
"1482","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:19:57+0100",21.6,"temp","C",2015-11-10 05:19:57
"1483","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:20:57+0100",21.6,"temp","C",2015-11-10 05:20:57
"1484","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:21:57+0100",21.6,"temp","C",2015-11-10 05:21:57
"1485","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:22:57+0100",21.5,"temp","C",2015-11-10 05:22:57
"1486","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:23:57+0100",21.6,"temp","C",2015-11-10 05:23:57
"1487","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:24:57+0100",21.5,"temp","C",2015-11-10 05:24:57
"1488","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:25:58+0100",21.5,"temp","C",2015-11-10 05:25:58
"1489","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:26:58+0100",21.5,"temp","C",2015-11-10 05:26:58
"1490","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:27:57+0100",21.5,"temp","C",2015-11-10 05:27:57
"1491","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:28:58+0100",21.5,"temp","C",2015-11-10 05:28:58
"1492","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:29:57+0100",21.5,"temp","C",2015-11-10 05:29:57
"1493","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:30:58+0100",21.6,"temp","C",2015-11-10 05:30:58
"1494","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:31:58+0100",21.5,"temp","C",2015-11-10 05:31:58
"1495","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:32:59+0100",21.5,"temp","C",2015-11-10 05:32:59
"1496","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:33:58+0100",21.6,"temp","C",2015-11-10 05:33:58
"1497","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:34:59+0100",21.5,"temp","C",2015-11-10 05:34:59
"1498","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:35:59+0100",21.5,"temp","C",2015-11-10 05:35:59
"1499","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:36:59+0100",21.5,"temp","C",2015-11-10 05:36:59
"1500","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:37:59+0100",21.5,"temp","C",2015-11-10 05:37:59
"1501","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:38:59+0100",21.5,"temp","C",2015-11-10 05:38:59
"1502","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:39:59+0100",21.6,"temp","C",2015-11-10 05:39:59
"1503","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:40:59+0100",21.6,"temp","C",2015-11-10 05:40:59
"1504","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:42:00+0100",21.5,"temp","C",2015-11-10 05:42:00
"1505","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:42:59+0100",21.6,"temp","C",2015-11-10 05:42:59
"1506","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:44:00+0100",21.6,"temp","C",2015-11-10 05:44:00
"1507","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:45:00+0100",21.6,"temp","C",2015-11-10 05:45:00
"1508","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:46:00+0100",21.6,"temp","C",2015-11-10 05:46:00
"1509","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:47:00+0100",21.6,"temp","C",2015-11-10 05:47:00
"1510","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:48:00+0100",21.5,"temp","C",2015-11-10 05:48:00
"1511","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:49:00+0100",21.5,"temp","C",2015-11-10 05:49:00
"1512","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:50:01+0100",21.6,"temp","C",2015-11-10 05:50:01
"1513","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:51:00+0100",21.5,"temp","C",2015-11-10 05:51:00
"1514","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:52:01+0100",21.6,"temp","C",2015-11-10 05:52:01
"1515","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:53:01+0100",21.6,"temp","C",2015-11-10 05:53:01
"1516","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:54:00+0100",21.5,"temp","C",2015-11-10 05:54:00
"1517","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:55:00+0100",21.6,"temp","C",2015-11-10 05:55:00
"1518","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:56:01+0100",21.5,"temp","C",2015-11-10 05:56:01
"1519","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:57:01+0100",21.6,"temp","C",2015-11-10 05:57:01
"1520","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:58:01+0100",21.5,"temp","C",2015-11-10 05:58:01
"1521","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T06:59:02+0100",21.5,"temp","C",2015-11-10 05:59:02
"1522","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:00:02+0100",21.6,"temp","C",2015-11-10 06:00:02
"1523","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:01:02+0100",21.5,"temp","C",2015-11-10 06:01:02
"1524","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:02:02+0100",21.5,"temp","C",2015-11-10 06:02:02
"1525","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:03:02+0100",21.5,"temp","C",2015-11-10 06:03:02
"1526","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:04:02+0100",21.6,"temp","C",2015-11-10 06:04:02
"1527","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:05:02+0100",21.6,"temp","C",2015-11-10 06:05:02
"1528","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:06:03+0100",21.5,"temp","C",2015-11-10 06:06:03
"1529","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:07:03+0100",21.6,"temp","C",2015-11-10 06:07:03
"1530","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:08:03+0100",21.6,"temp","C",2015-11-10 06:08:03
"1531","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:09:02+0100",21.5,"temp","C",2015-11-10 06:09:02
"1532","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:10:03+0100",21.5,"temp","C",2015-11-10 06:10:03
"1533","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:11:03+0100",21.5,"temp","C",2015-11-10 06:11:03
"1534","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:12:03+0100",21.5,"temp","C",2015-11-10 06:12:03
"1535","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:13:03+0100",21.6,"temp","C",2015-11-10 06:13:03
"1536","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:14:03+0100",21.6,"temp","C",2015-11-10 06:14:03
"1537","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:15:04+0100",21.5,"temp","C",2015-11-10 06:15:04
"1538","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:16:04+0100",21.5,"temp","C",2015-11-10 06:16:04
"1539","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:17:04+0100",21.6,"temp","C",2015-11-10 06:17:04
"1540","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:18:04+0100",21.6,"temp","C",2015-11-10 06:18:04
"1541","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:19:04+0100",21.5,"temp","C",2015-11-10 06:19:04
"1542","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:20:04+0100",21.5,"temp","C",2015-11-10 06:20:04
"1543","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:21:04+0100",21.5,"temp","C",2015-11-10 06:21:04
"1544","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:22:04+0100",21.5,"temp","C",2015-11-10 06:22:04
"1545","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:23:05+0100",21.5,"temp","C",2015-11-10 06:23:05
"1546","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:24:05+0100",21.5,"temp","C",2015-11-10 06:24:05
"1547","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:25:04+0100",21.5,"temp","C",2015-11-10 06:25:04
"1548","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:26:04+0100",21.6,"temp","C",2015-11-10 06:26:04
"1549","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:27:05+0100",21.5,"temp","C",2015-11-10 06:27:05
"1550","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:28:05+0100",21.5,"temp","C",2015-11-10 06:28:05
"1551","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:29:05+0100",21.6,"temp","C",2015-11-10 06:29:05
"1552","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:30:06+0100",21.6,"temp","C",2015-11-10 06:30:06
"1553","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:31:05+0100",21.5,"temp","C",2015-11-10 06:31:05
"1554","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:32:05+0100",21.5,"temp","C",2015-11-10 06:32:05
"1555","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:33:06+0100",21.5,"temp","C",2015-11-10 06:33:06
"1556","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:34:06+0100",21.5,"temp","C",2015-11-10 06:34:06
"1557","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:35:06+0100",21.5,"temp","C",2015-11-10 06:35:06
"1558","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:36:06+0100",21.5,"temp","C",2015-11-10 06:36:06
"1559","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:37:06+0100",21.5,"temp","C",2015-11-10 06:37:06
"1560","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:38:06+0100",21.5,"temp","C",2015-11-10 06:38:06
"1561","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:39:07+0100",21.6,"temp","C",2015-11-10 06:39:07
"1562","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:40:07+0100",21.5,"temp","C",2015-11-10 06:40:07
"1563","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:41:07+0100",21.6,"temp","C",2015-11-10 06:41:07
"1564","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:42:07+0100",21.6,"temp","C",2015-11-10 06:42:07
"1565","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:43:07+0100",21.6,"temp","C",2015-11-10 06:43:07
"1566","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:44:07+0100",21.5,"temp","C",2015-11-10 06:44:07
"1567","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:45:08+0100",21.5,"temp","C",2015-11-10 06:45:08
"1568","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:46:08+0100",21.5,"temp","C",2015-11-10 06:46:08
"1569","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:47:08+0100",21.6,"temp","C",2015-11-10 06:47:08
"1570","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:48:08+0100",21.6,"temp","C",2015-11-10 06:48:08
"1571","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:49:08+0100",21.5,"temp","C",2015-11-10 06:49:08
"1572","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:50:08+0100",21.5,"temp","C",2015-11-10 06:50:08
"1573","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:51:08+0100",21.6,"temp","C",2015-11-10 06:51:08
"1574","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:52:08+0100",21.6,"temp","C",2015-11-10 06:52:08
"1575","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:53:08+0100",21.5,"temp","C",2015-11-10 06:53:08
"1576","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:54:09+0100",21.6,"temp","C",2015-11-10 06:54:09
"1577","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:55:09+0100",21.5,"temp","C",2015-11-10 06:55:09
"1578","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:56:09+0100",21.5,"temp","C",2015-11-10 06:56:09
"1579","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:57:09+0100",21.5,"temp","C",2015-11-10 06:57:09
"1580","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:58:09+0100",21.6,"temp","C",2015-11-10 06:58:09
"1581","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T07:59:09+0100",21.6,"temp","C",2015-11-10 06:59:09
"1582","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:00:09+0100",21.5,"temp","C",2015-11-10 07:00:09
"1583","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:01:10+0100",21.6,"temp","C",2015-11-10 07:01:10
"1584","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:02:09+0100",21.5,"temp","C",2015-11-10 07:02:09
"1585","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:03:10+0100",21.5,"temp","C",2015-11-10 07:03:10
"1586","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:04:09+0100",21.5,"temp","C",2015-11-10 07:04:09
"1587","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:05:10+0100",21.5,"temp","C",2015-11-10 07:05:10
"1588","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:06:09+0100",21.5,"temp","C",2015-11-10 07:06:09
"1589","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:07:10+0100",21.5,"temp","C",2015-11-10 07:07:10
"1590","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:08:10+0100",21.5,"temp","C",2015-11-10 07:08:10
"1591","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:09:10+0100",21.5,"temp","C",2015-11-10 07:09:10
"1592","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:10:10+0100",21.5,"temp","C",2015-11-10 07:10:10
"1593","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:11:11+0100",21.5,"temp","C",2015-11-10 07:11:11
"1594","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:12:11+0100",21.5,"temp","C",2015-11-10 07:12:11
"1595","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:13:10+0100",21.6,"temp","C",2015-11-10 07:13:10
"1596","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:14:11+0100",21.5,"temp","C",2015-11-10 07:14:11
"1597","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:15:10+0100",21.5,"temp","C",2015-11-10 07:15:10
"1598","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:16:11+0100",21.5,"temp","C",2015-11-10 07:16:11
"1599","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:17:11+0100",21.5,"temp","C",2015-11-10 07:17:11
"1600","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:18:12+0100",21.6,"temp","C",2015-11-10 07:18:12
"1601","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:19:12+0100",21.6,"temp","C",2015-11-10 07:19:12
"1602","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:20:12+0100",21.5,"temp","C",2015-11-10 07:20:12
"1603","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:21:12+0100",21.6,"temp","C",2015-11-10 07:21:12
"1604","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:22:12+0100",21.5,"temp","C",2015-11-10 07:22:12
"1605","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:23:12+0100",21.5,"temp","C",2015-11-10 07:23:12
"1606","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:24:12+0100",21.5,"temp","C",2015-11-10 07:24:12
"1607","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:25:13+0100",21.6,"temp","C",2015-11-10 07:25:13
"1608","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:26:12+0100",21.6,"temp","C",2015-11-10 07:26:12
"1609","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:27:12+0100",21.6,"temp","C",2015-11-10 07:27:12
"1610","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:28:13+0100",21.6,"temp","C",2015-11-10 07:28:13
"1611","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:29:13+0100",21.6,"temp","C",2015-11-10 07:29:13
"1612","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:30:13+0100",21.5,"temp","C",2015-11-10 07:30:13
"1613","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:31:13+0100",21.6,"temp","C",2015-11-10 07:31:13
"1614","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:32:13+0100",21.5,"temp","C",2015-11-10 07:32:13
"1615","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:33:13+0100",21.6,"temp","C",2015-11-10 07:33:13
"1616","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:34:14+0100",21.5,"temp","C",2015-11-10 07:34:14
"1617","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:35:14+0100",21.5,"temp","C",2015-11-10 07:35:14
"1618","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:36:14+0100",21.5,"temp","C",2015-11-10 07:36:14
"1619","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:37:14+0100",21.6,"temp","C",2015-11-10 07:37:14
"1620","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:38:14+0100",21.6,"temp","C",2015-11-10 07:38:14
"1621","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:39:14+0100",21.5,"temp","C",2015-11-10 07:39:14
"1622","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:40:14+0100",21.5,"temp","C",2015-11-10 07:40:14
"1623","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:41:14+0100",21.5,"temp","C",2015-11-10 07:41:14
"1624","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:42:15+0100",21.6,"temp","C",2015-11-10 07:42:15
"1625","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:43:15+0100",21.5,"temp","C",2015-11-10 07:43:15
"1626","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:44:15+0100",21.6,"temp","C",2015-11-10 07:44:15
"1627","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:45:14+0100",21.6,"temp","C",2015-11-10 07:45:14
"1628","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:46:14+0100",21.5,"temp","C",2015-11-10 07:46:14
"1629","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:47:15+0100",21.5,"temp","C",2015-11-10 07:47:15
"1630","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:48:15+0100",21.5,"temp","C",2015-11-10 07:48:15
"1631","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:49:15+0100",21.5,"temp","C",2015-11-10 07:49:15
"1632","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:50:15+0100",21.5,"temp","C",2015-11-10 07:50:15
"1633","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:51:16+0100",21.6,"temp","C",2015-11-10 07:51:16
"1634","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:52:16+0100",21.6,"temp","C",2015-11-10 07:52:16
"1635","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:53:16+0100",21.6,"temp","C",2015-11-10 07:53:16
"1636","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:54:16+0100",21.5,"temp","C",2015-11-10 07:54:16
"1637","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:55:16+0100",21.5,"temp","C",2015-11-10 07:55:16
"1638","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:56:16+0100",21.5,"temp","C",2015-11-10 07:56:16
"1639","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:57:16+0100",21.5,"temp","C",2015-11-10 07:57:16
"1640","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:58:16+0100",21.6,"temp","C",2015-11-10 07:58:16
"1641","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T08:59:17+0100",21.6,"temp","C",2015-11-10 07:59:17
"1642","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T09:00:17+0100",21.5,"temp","C",2015-11-10 08:00:17
"1643","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T09:01:17+0100",21.5,"temp","C",2015-11-10 08:01:17
"1644","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T09:02:17+0100",21.5,"temp","C",2015-11-10 08:02:17
"1645","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T09:03:17+0100",21.5,"temp","C",2015-11-10 08:03:17
"1646","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T09:04:18+0100",21.5,"temp","C",2015-11-10 08:04:18
"1647","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T09:05:17+0100",21.6,"temp","C",2015-11-10 08:05:17
"1648","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T09:06:18+0100",21.5,"temp","C",2015-11-10 08:06:18
"1649","1002d2ef","Leapcraft Office",20022369,"C",20894,"temp","2015-11-10T09:07:18+0100",21.6,"temp","C",2015-11-10 08:07:18
