DateTime;Sensor 1 - NO₂ (ppm);DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 1 - CO (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 1 - Temperature (°C);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 1 - Humidity (%);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 1 - Battery (%);DateTime;Sensor 2 - Battery (%)
2015-11-02 23:00:00;;2015-11-02 23:00:00;0.015714285714285715;2015-11-16 09:00:00;3.28;2015-11-16 09:00:00;0.93;2015-11-02 23:00:00;;2015-11-02 23:00:00;9.095;2015-11-02 23:00:00;;2015-11-02 23:00:00;94.33857142857143;2015-11-02 23:00:00;;2015-11-02 23:00:00;91.92857142857143
2015-11-03 00:00:00;;2015-11-03 00:00:00;0.0071428571428571435;2015-11-16 17:00:00;3.29;2015-11-16 17:00:00;0.92;2015-11-03 00:00:00;;2015-11-03 00:00:00;9.072142857142856;2015-11-03 00:00:00;;2015-11-03 00:00:00;94.25285714285714;2015-11-03 00:00:00;;2015-11-03 00:00:00;90.85714285714286
2015-11-03 01:00:00;;2015-11-03 01:00:00;0.002142857142857143;2015-11-17 01:00:00;3.19;2015-11-17 01:00:00;0.84;2015-11-03 01:00:00;;2015-11-03 01:00:00;8.911428571428571;2015-11-03 01:00:00;;2015-11-03 01:00:00;93.75785714285713;2015-11-03 01:00:00;;2015-11-03 01:00:00;92.28571428571429
2015-11-03 02:00:00;;2015-11-03 02:00:00;0.007142857142857143;2015-11-17 09:00:00;3.29;2015-11-17 09:00:00;0.95;2015-11-03 02:00:00;;2015-11-03 02:00:00;6.17;2015-11-03 02:00:00;;2015-11-03 02:00:00;93.64571428571428;2015-11-03 02:00:00;;2015-11-03 02:00:00;92.21428571428571
2015-11-03 03:00:00;;2015-11-03 03:00:00;0.013571428571428571;2015-11-17 17:00:00;3.29;2015-11-17 17:00:00;0.98;2015-11-03 03:00:00;;2015-11-03 03:00:00;7.597857142857143;2015-11-03 03:00:00;;2015-11-03 03:00:00;94.56285714285715;2015-11-03 03:00:00;;2015-11-03 03:00:00;91.92857142857143
2015-11-03 04:00:00;;2015-11-03 04:00:00;0.007857142857142858;2015-11-18 01:00:00;3.2;2015-11-18 01:00:00;1.13;2015-11-03 04:00:00;;2015-11-03 04:00:00;6.746428571428572;2015-11-03 04:00:00;;2015-11-03 04:00:00;94.98428571428573;2015-11-03 04:00:00;;2015-11-03 04:00:00;90.28571428571429
2015-11-03 05:00:00;;2015-11-03 05:00:00;0.01076923076923077;2015-11-18 09:00:00;3.24;2015-11-18 09:00:00;1.03;2015-11-03 05:00:00;;2015-11-03 05:00:00;8.059999999999999;2015-11-03 05:00:00;;2015-11-03 05:00:00;95.53692307692307;2015-11-03 05:00:00;;2015-11-03 05:00:00;92.46153846153847
2015-11-03 06:00:00;;2015-11-03 06:00:00;0.011428571428571429;2015-11-18 17:00:00;3.29;2015-11-18 17:00:00;0.96;2015-11-03 06:00:00;;2015-11-03 06:00:00;6.514285714285714;2015-11-03 06:00:00;;2015-11-03 06:00:00;95.73857142857142;2015-11-03 06:00:00;;2015-11-03 06:00:00;92.21428571428571
2015-11-03 07:00:00;;2015-11-03 07:00:00;0.0064285714285714285;2015-11-19 01:00:00;3.2;2015-11-19 01:00:00;0.92;2015-11-03 07:00:00;;2015-11-03 07:00:00;7.184285714285714;2015-11-03 07:00:00;;2015-11-03 07:00:00;95.11999999999999;2015-11-03 07:00:00;;2015-11-03 07:00:00;91.71428571428571
2015-11-03 08:00:00;;2015-11-03 08:00:00;0.005714285714285714;2015-11-19 09:00:00;3.25;2015-11-19 09:00:00;0.97;2015-11-03 08:00:00;;2015-11-03 08:00:00;9.349285714285713;2015-11-03 08:00:00;;2015-11-03 08:00:00;94.37642857142859;2015-11-03 08:00:00;;2015-11-03 08:00:00;90.71428571428571
