DateTime;Sensor 1 - NO₂ (ppm);DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 3 - NO₂ (ppm);DateTime;Sensor 1 - CO (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 3 - CO (ppm);DateTime;Sensor 1 - Temperature (°C);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 3 - Temperature (°C);DateTime;Sensor 1 - Humidity (%);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 3 - Humidity (%);DateTime;Sensor 1 - Battery (%);DateTime;Sensor 2 - Battery (%);DateTime;Sensor 3 - Battery (%)
2015-04-02 11:00:00;;2015-04-02 11:00:00;;2015-04-02 11:00:00;;2015-04-12 09:00:00;2.17;2015-04-12 09:00:00;0.72;2015-04-12 09:00:00;1.07;2015-04-02 11:00:00;;2015-04-02 11:00:00;;2015-04-02 11:00:00;;2015-04-02 11:00:00;;2015-04-02 11:00:00;;2015-04-02 11:00:00;;2015-04-02 11:00:00;;2015-04-02 11:00:00;;2015-04-02 11:00:00;
2015-04-02 12:00:00;;2015-04-02 12:00:00;;2015-04-02 12:00:00;;2015-04-12 17:00:00;2.1;2015-04-12 17:00:00;0.6;2015-04-12 17:00:00;0.85;2015-04-02 12:00:00;;2015-04-02 12:00:00;;2015-04-02 12:00:00;;2015-04-02 12:00:00;;2015-04-02 12:00:00;;2015-04-02 12:00:00;;2015-04-02 12:00:00;;2015-04-02 12:00:00;;2015-04-02 12:00:00;
2015-04-02 13:00:00;;2015-04-02 13:00:00;;2015-04-02 13:00:00;;2015-04-13 01:00:00;2.06;2015-04-13 01:00:00;0.5;2015-04-13 01:00:00;0.74;2015-04-02 13:00:00;;2015-04-02 13:00:00;;2015-04-02 13:00:00;;2015-04-02 13:00:00;;2015-04-02 13:00:00;;2015-04-02 13:00:00;;2015-04-02 13:00:00;;2015-04-02 13:00:00;;2015-04-02 13:00:00;
2015-04-02 14:00:00;;2015-04-02 14:00:00;;2015-04-02 14:00:00;;2015-04-13 09:00:00;2.1;2015-04-13 09:00:00;0.65;2015-04-13 09:00:00;0.95;2015-04-02 14:00:00;;2015-04-02 14:00:00;;2015-04-02 14:00:00;;2015-04-02 14:00:00;;2015-04-02 14:00:00;;2015-04-02 14:00:00;;2015-04-02 14:00:00;;2015-04-02 14:00:00;;2015-04-02 14:00:00;
2015-04-02 15:00:00;;2015-04-02 15:00:00;;2015-04-02 15:00:00;;2015-04-13 17:00:00;2.03;2015-04-13 17:00:00;0.53;2015-04-13 17:00:00;0.77;2015-04-02 15:00:00;;2015-04-02 15:00:00;;2015-04-02 15:00:00;;2015-04-02 15:00:00;;2015-04-02 15:00:00;;2015-04-02 15:00:00;;2015-04-02 15:00:00;;2015-04-02 15:00:00;;2015-04-02 15:00:00;
2015-04-02 16:00:00;;2015-04-02 16:00:00;;2015-04-02 16:00:00;;2015-04-14 01:00:00;1.94;2015-04-14 01:00:00;0.48;2015-04-14 01:00:00;0.68;2015-04-02 16:00:00;;2015-04-02 16:00:00;;2015-04-02 16:00:00;;2015-04-02 16:00:00;;2015-04-02 16:00:00;;2015-04-02 16:00:00;;2015-04-02 16:00:00;;2015-04-02 16:00:00;;2015-04-02 16:00:00;
2015-04-02 17:00:00;;2015-04-02 17:00:00;;2015-04-02 17:00:00;;2015-04-14 09:00:00;2.04;2015-04-14 09:00:00;0.58;2015-04-14 09:00:00;0.96;2015-04-02 17:00:00;;2015-04-02 17:00:00;;2015-04-02 17:00:00;;2015-04-02 17:00:00;;2015-04-02 17:00:00;;2015-04-02 17:00:00;;2015-04-02 17:00:00;;2015-04-02 17:00:00;;2015-04-02 17:00:00;
2015-04-02 18:00:00;;2015-04-02 18:00:00;;2015-04-02 18:00:00;;2015-04-14 17:00:00;2.02;2015-04-14 17:00:00;0.63;2015-04-14 17:00:00;0.92;2015-04-02 18:00:00;;2015-04-02 18:00:00;;2015-04-02 18:00:00;;2015-04-02 18:00:00;;2015-04-02 18:00:00;;2015-04-02 18:00:00;;2015-04-02 18:00:00;;2015-04-02 18:00:00;;2015-04-02 18:00:00;
2015-04-02 19:00:00;;2015-04-02 19:00:00;;2015-04-02 19:00:00;;2015-04-15 01:00:00;1.94;2015-04-15 01:00:00;0.61;2015-04-15 01:00:00;0.88;2015-04-02 19:00:00;;2015-04-02 19:00:00;;2015-04-02 19:00:00;;2015-04-02 19:00:00;;2015-04-02 19:00:00;;2015-04-02 19:00:00;;2015-04-02 19:00:00;;2015-04-02 19:00:00;;2015-04-02 19:00:00;
2015-04-02 20:00:00;;2015-04-02 20:00:00;;2015-04-02 20:00:00;;2015-04-15 09:00:00;2.12;2015-04-15 09:00:00;0.93;2015-04-15 09:00:00;1.3;2015-04-02 20:00:00;;2015-04-02 20:00:00;;2015-04-02 20:00:00;;2015-04-02 20:00:00;;2015-04-02 20:00:00;;2015-04-02 20:00:00;;2015-04-02 20:00:00;;2015-04-02 20:00:00;;2015-04-02 20:00:00;
